ID,x,y,site,year,mes,value
1,418750,4081250,APH,2009,03,4.699999809265137
1,418750,4081250,APH,2009,04,3.700000047683716
1,418750,4081250,APH,2009,05,9.399999618530273
1,418750,4081250,APH,2009,06,13.600000381469727
1,418750,4081250,APH,2009,07,17.200000762939453
1,418750,4081250,APH,2009,08,16
1,418750,4081250,APH,2009,09,11.699999809265137
1,418750,4081250,APH,2009,10,11.5
1,418750,4081250,APH,2009,11,7.099999904632568
1,418750,4081250,APH,2009,12,3
1,418750,4081250,APH,2010,01,1.2999999523162842
1,418750,4081250,APH,2010,02,2.0999999046325684
1,418750,4081250,APH,2010,03,3.0999999046325684
1,418750,4081250,APH,2010,04,6.099999904632568
1,418750,4081250,APH,2010,05,7.300000190734863
1,418750,4081250,APH,2010,06,11.399999618530273
1,418750,4081250,APH,2010,07,17.100000381469727
1,418750,4081250,APH,2010,08,17.200000762939453
1,418750,4081250,APH,2010,09,12.699999809265137
1,418750,4081250,APH,2010,10,7.800000190734863
1,418750,4081250,APH,2010,11,4.5
1,418750,4081250,APH,2010,12,3.200000047683716
1,418750,4081250,APH,2011,01,2.299999952316284
1,418750,4081250,APH,2011,02,1.7999999523162842
1,418750,4081250,APH,2011,03,2.5
1,418750,4081250,APH,2011,04,7.599999904632568
1,418750,4081250,APH,2011,05,9.100000381469727
1,418750,4081250,APH,2011,06,12.899999618530273
1,418750,4081250,APH,2011,07,15.100000381469727
1,418750,4081250,APH,2011,08,16.5
1,418750,4081250,APH,2011,09,13.100000381469727
1,418750,4081250,APH,2011,10,9.600000381469727
1,418750,4081250,APH,2011,11,4.900000095367432
1,418750,4081250,APH,2011,12,2.5999999046325684
1,418750,4081250,APH,2012,01,1.7999999523162842
1,418750,4081250,APH,2012,02,-1.399999976158142
1,418750,4081250,APH,2012,03,3.5
1,418750,4081250,APH,2012,04,3.799999952316284
1,418750,4081250,APH,2012,05,9.800000190734863
1,418750,4081250,APH,2012,06,14.5
1,418750,4081250,APH,2012,07,16
1,418750,4081250,APH,2012,08,18.100000381469727
1,418750,4081250,APH,2012,09,12.5
1,418750,4081250,APH,2012,10,8.600000381469727
1,418750,4081250,APH,2012,11,4.699999809265137
1,418750,4081250,APH,2012,12,3.200000047683716
1,418750,4081250,APH,2013,01,2.200000047683716
1,418750,4081250,APH,2013,02,0.4000000059604645
1,418750,4081250,APH,2013,03,3.200000047683716
1,418750,4081250,APH,2013,04,5.300000190734863
1,418750,4081250,APH,2013,05,6.900000095367432
1,418750,4081250,APH,2013,06,11.199999809265137
1,418750,4081250,APH,2013,07,15.5
1,418750,4081250,APH,2013,08,16.799999237060547
1,418750,4081250,APH,2013,09,12.699999809265137
1,418750,4081250,APH,2013,10,10.800000190734863
1,418750,4081250,APH,2013,11,3.700000047683716
1,418750,4081250,APH,2013,12,2.200000047683716
1,418750,4081250,APH,2014,01,3.0999999046325684
1,418750,4081250,APH,2014,02,1.2999999523162842
1,418750,4081250,APH,2014,03,2.9000000953674316
1,418750,4081250,APH,2014,04,7.300000190734863
1,418750,4081250,APH,2014,05,9.100000381469727
1,418750,4081250,APH,2014,06,11.800000190734863
1,418750,4081250,APH,2014,07,14.800000190734863
1,418750,4081250,APH,2014,08,15.800000190734863
1,418750,4081250,APH,2014,09,12.699999809265137
1,418750,4081250,APH,2014,10,11
1,418750,4081250,APH,2014,11,5.5
1,418750,4081250,APH,2014,12,1.600000023841858
1,418750,4081250,APH,2015,01,1.7999999523162842
1,418750,4081250,APH,2015,02,0
1,418750,4081250,APH,2015,03,4.400000095367432
1,418750,4081250,APH,2015,04,6.599999904632568
1,418750,4081250,APH,2015,05,11
1,418750,4081250,APH,2015,06,12.600000381469727
1,418750,4081250,APH,2015,07,18.600000381469727
1,418750,4081250,APH,2015,08,16.399999618530273
1,418750,4081250,APH,2015,09,11.800000190734863
1,418750,4081250,APH,2015,10,9.300000190734863
1,418750,4081250,APH,2015,11,5.900000095367432
1,418750,4081250,APH,2015,12,5.400000095367432
1,418750,4081250,APH,2016,01,3
1,418750,4081250,APH,2016,02,2.200000047683716
1,418750,4081250,APH,2016,03,1.899999976158142
1,418750,4081250,APH,2016,04,5
1,418750,4081250,APH,2016,05,8
1,418750,4081250,APH,2016,06,13.300000190734863
1,418750,4081250,APH,2016,07,16.799999237060547
1,418750,4081250,APH,2016,08,16.299999237060547
1,418750,4081250,APH,2016,09,13.399999618530273
1,418750,4081250,APH,2016,10,10.300000190734863
1,418750,4081250,APH,2016,11,3.9000000953674316
1,418750,4081250,APH,2016,12,3.0999999046325684
1,418750,4081250,APH,2017,01,0.4000000059604645
1,418750,4081250,APH,2017,02,2.799999952316284
1,418750,4081250,APH,2017,03,3.5
1,418750,4081250,APH,2017,04,6.599999904632568
1,418750,4081250,APH,2017,05,9.699999809265137
1,418750,4081250,APH,2017,06,14.899999618530273
1,418750,4081250,APH,2017,07,16.100000381469727
1,418750,4081250,APH,2017,08,16.5
1,418750,4081250,APH,2017,09,12.399999618530273
1,418750,4081250,APH,2017,10,10.899999618530273
1,418750,4081250,APH,2017,11,5.400000095367432
1,418750,4081250,APH,2017,12,1.2999999523162842
1,418750,4081250,APH,2018,01,1.2000000476837158
1,418750,4081250,APH,2018,02,-0.30000001192092896
1,418750,4081250,APH,2018,03,1.5
1,418750,4081250,APH,2018,04,4.5
1,418750,4081250,APH,2018,05,6.400000095367432
1,418750,4081250,APH,2018,06,11.699999809265137
1,418750,4081250,APH,2018,07,15
1,418750,4081250,APH,2018,08,16.200000762939453
1,418750,4081250,APH,2018,09,13.300000190734863
1,418750,4081250,APH,2018,10,7.900000095367432
1,418750,4081250,APH,2018,11,3.5999999046325684
1,418750,4081250,APH,2018,12,4.300000190734863
1,418750,4081250,APH,2019,01,1.399999976158142
1,418750,4081250,APH,2019,02,2.200000047683716
1,418750,4081250,APH,2019,03,3.700000047683716
1,418750,4081250,APH,2019,04,3.700000047683716
1,418750,4081250,APH,2019,05,9.100000381469727
1,418750,4081250,APH,2019,06,12
1,418750,4081250,APH,2019,07,15.600000381469727
1,418750,4081250,APH,2019,08,16.200000762939453
1,418750,4081250,APH,2019,09,12.899999618530273
1,418750,4081250,APH,2019,10,9.399999618530273
1,418750,4081250,APH,2019,11,3.799999952316284
1,418750,4081250,APH,2019,12,4.300000190734863
1,418750,4081250,APH,2020,01,1.600000023841858
1,418750,4081250,APH,2020,02,4.699999809265137
1,418750,4081250,APH,2020,03,4.199999809265137
1,418750,4081250,APH,2020,04,5.099999904632568
1,418750,4081250,APH,2020,05,9.699999809265137
1,418750,4081250,APH,2020,06,12.100000381469727
1,418750,4081250,APH,2020,07,16.700000762939453
1,418750,4081250,APH,2020,08,16.399999618530273
1,418750,4081250,APH,2020,09,12.699999809265137
1,418750,4081250,APH,2020,10,7.599999904632568
1,418750,4081250,APH,2020,11,6.199999809265137
1,418750,4081250,APH,2020,12,2.299999952316284
1,418750,4081250,APH,2021,01,1.7000000476837158
1,418750,4081250,APH,2021,02,3.5
1,418750,4081250,APH,2021,03,3.4000000953674316
1,418750,4081250,APH,2021,04,5.199999809265137
1,418750,4081250,APH,2021,05,8.899999618530273
1,418750,4081250,APH,2021,06,12
1,418750,4081250,APH,2021,07,16.200000762939453
1,418750,4081250,APH,2021,08,17.200000762939453
1,418750,4081250,APH,2021,09,12.899999618530273
1,418750,4081250,APH,2021,10,9.899999618530273
1,418750,4081250,APH,2021,11,3.299999952316284
1,418750,4081250,APH,2021,12,4.5
2,417250,4081750,ASH1,1980,01,0
2,417250,4081750,ASH1,1980,02,1.899999976158142
2,417250,4081750,ASH1,1980,03,2.299999952316284
2,417250,4081750,ASH1,1980,04,3
2,417250,4081750,ASH1,1980,05,4.900000095367432
2,417250,4081750,ASH1,1980,06,9.199999809265137
2,417250,4081750,ASH1,1980,07,10.199999809265137
2,417250,4081750,ASH1,1980,08,13.5
2,417250,4081750,ASH1,1980,09,10.399999618530273
2,417250,4081750,ASH1,1980,10,6
2,417250,4081750,ASH1,1980,11,1.899999976158142
2,417250,4081750,ASH1,1980,12,-0.8999999761581421
2,417250,4081750,ASH1,1981,01,0
2,417250,4081750,ASH1,1981,02,0.699999988079071
2,417250,4081750,ASH1,1981,03,4.099999904632568
2,417250,4081750,ASH1,1981,04,2.299999952316284
2,417250,4081750,ASH1,1981,05,5.699999809265137
2,417250,4081750,ASH1,1981,06,10.199999809265137
2,417250,4081750,ASH1,1981,07,12.199999809265137
2,417250,4081750,ASH1,1981,08,11.199999809265137
2,417250,4081750,ASH1,1981,09,9.199999809265137
2,417250,4081750,ASH1,1981,10,8.399999618530273
2,417250,4081750,ASH1,1981,11,5.199999809265137
2,417250,4081750,ASH1,1981,12,1.5
2,417250,4081750,ASH1,1982,01,0.699999988079071
2,417250,4081750,ASH1,1982,02,0.699999988079071
2,417250,4081750,ASH1,1982,03,2.799999952316284
2,417250,4081750,ASH1,1982,04,3.5999999046325684
2,417250,4081750,ASH1,1982,05,6.599999904632568
2,417250,4081750,ASH1,1982,06,11.199999809265137
2,417250,4081750,ASH1,1982,07,13.399999618530273
2,417250,4081750,ASH1,1982,08,13.100000381469727
2,417250,4081750,ASH1,1982,09,9.800000190734863
2,417250,4081750,ASH1,1982,10,5.199999809265137
2,417250,4081750,ASH1,1982,11,2.5
2,417250,4081750,ASH1,1982,12,-0.20000000298023224
2,417250,4081750,ASH1,1983,01,2.4000000953674316
2,417250,4081750,ASH1,1983,02,-0.8999999761581421
2,417250,4081750,ASH1,1983,03,3.700000047683716
2,417250,4081750,ASH1,1983,04,2.799999952316284
2,417250,4081750,ASH1,1983,05,4.300000190734863
2,417250,4081750,ASH1,1983,06,11.199999809265137
2,417250,4081750,ASH1,1983,07,13.100000381469727
2,417250,4081750,ASH1,1983,08,11.5
2,417250,4081750,ASH1,1983,09,12.600000381469727
2,417250,4081750,ASH1,1983,10,9.100000381469727
2,417250,4081750,ASH1,1983,11,6
2,417250,4081750,ASH1,1983,12,2
2,417250,4081750,ASH1,1984,01,-0.30000001192092896
2,417250,4081750,ASH1,1984,02,-0.4000000059604645
2,417250,4081750,ASH1,1984,03,0.10000000149011612
2,417250,4081750,ASH1,1984,04,5.099999904632568
2,417250,4081750,ASH1,1984,05,3.4000000953674316
2,417250,4081750,ASH1,1984,06,8.800000190734863
2,417250,4081750,ASH1,1984,07,15.399999618530273
2,417250,4081750,ASH1,1984,08,12.399999618530273
2,417250,4081750,ASH1,1984,09,10.699999809265137
2,417250,4081750,ASH1,1984,10,6.699999809265137
2,417250,4081750,ASH1,1984,11,4.699999809265137
2,417250,4081750,ASH1,1984,12,1.899999976158142
2,417250,4081750,ASH1,1985,01,-0.30000001192092896
2,417250,4081750,ASH1,1985,02,3.4000000953674316
2,417250,4081750,ASH1,1985,03,0.4000000059604645
2,417250,4081750,ASH1,1985,04,4.599999904632568
2,417250,4081750,ASH1,1985,05,4.800000190734863
2,417250,4081750,ASH1,1985,06,10.600000381469727
2,417250,4081750,ASH1,1985,07,15.100000381469727
