system:index,EVI,NDMI,NDVI,NDWI,SAVI,SLA,VIG,name,.geo
20220622T105631_20220622T105936_T30SVG_00000000000000000006,,,,,,,,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20220622T105631_20220622T105936_T30SVG_00000000000000000007,,,,,,,,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20220622T105631_20220622T105936_T30SVG_00000000000000000008,,,,,,,,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20220622T105631_20220622T105936_T30SVG_00000000000000000009,0.38276202798482883,0.19034092595429347,0.41136844387741256,0.3035193625701984,0.3006154000759125,0.933609958506224,-0.11627906976744189,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20220622T105631_20220622T105936_T30SVG_0000000000000000000a,0.32212034463250666,0.14628820590355252,0.36748428124763377,0.25173852218558634,0.26433852314949036,0.8104660244727936,-0.14036109493302268,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20220622T105631_20220622T105936_T30SVG_0000000000000000000b,0.5824695419022184,0.3345565711391382,0.5797285086618361,0.4641838584249674,0.4564845561981201,1.2065522620904836,-0.10325900514579757,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20220622T105631_20220622T105936_T30SVG_0000000000000000000c,0.5260224672698552,0.2555725042348138,0.5252225232270333,0.39602782568137723,0.4087759554386139,1.2142058165548097,-0.10960172892868171,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20220622T105631_20220622T105936_T30SWG_00000000000000000000,,,,,,,,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20220622T105631_20220622T105936_T30SWG_00000000000000000001,,,,,,,,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20220622T105631_20220622T105936_T30SWG_00000000000000000002,0.21577309629880043,0.06417506180218502,0.1982280984905685,0.16893989979666235,0.17571987211704254,0.6607232968881412,-0.1001150747986191,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20220622T105631_20220622T105936_T30SWG_00000000000000000003,,,,,,,,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20220622T105631_20220622T105936_T30SWG_00000000000000000004,,,,,,,,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20220622T105631_20220622T105936_T30SWG_00000000000000000005,,,,,,,,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20220622T105631_20220622T105936_T30SWG_00000000000000000006,,,,,,,,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20220622T105631_20220622T105936_T30SWG_00000000000000000007,0.30977855051641917,0.13607162423117436,0.34408106780996306,0.22992622568616097,0.2398843914270401,0.7746141564662055,-0.12759124087591237,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20220622T105631_20220622T105936_T30SWG_00000000000000000008,0.24475528325552454,-0.01380668624997128,0.2565445352948899,0.08952244571225398,0.1879795640707016,0.6680851063829788,-0.11603053435114503,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20220622T105631_20220622T105936_T30SWG_00000000000000000009,,,,,,,,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20220622T105631_20220622T105936_T30SWG_0000000000000000000a,,,,,,,,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20220622T105631_20220622T105936_T30SWG_0000000000000000000b,,,,,,,,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20220622T105631_20220622T105936_T30SWG_0000000000000000000c,,,,,,,,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20220624T104629_20220624T105906_T30SWG_00000000000000000000,,,,,,,,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20220624T104629_20220624T105906_T30SWG_00000000000000000001,,,,,,,,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20220624T104629_20220624T105906_T30SWG_00000000000000000002,,,,,,,,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20220624T104629_20220624T105906_T30SWG_00000000000000000003,,,,,,,,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20220624T104629_20220624T105906_T30SWG_00000000000000000004,,,,,,,,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20220624T104629_20220624T105906_T30SWG_00000000000000000005,,,,,,,,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20220624T104629_20220624T105906_T30SWG_00000000000000000006,,,,,,,,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20220624T104629_20220624T105906_T30SWG_00000000000000000007,0.32068893109254304,0.11442112325651789,0.31155377256138195,0.20829509939481944,0.23413172364234924,0.7733821175394465,-0.11412770236299648,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20220624T104629_20220624T105906_T30SWG_00000000000000000008,0.29187766492002176,-0.008668461618328169,0.2709054411254017,0.07787392344531742,0.2126513421535492,0.6602552579543411,-0.13988950276243098,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20220624T104629_20220624T105906_T30SWG_00000000000000000009,,,,,,,,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20220624T104629_20220624T105906_T30SWG_0000000000000000000a,,,,,,,,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20220624T104629_20220624T105906_T30SWG_0000000000000000000b,,,,,,,,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20220624T104629_20220624T105906_T30SWG_0000000000000000000c,,,,,,,,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20220627T105629_20220627T105917_T30SVF_00000000000000000000,0.5029166355881136,0.3202522783002463,0.4913912544486365,0.4205466548290798,0.37048643827438354,1.1402180496668686,-0.1020917889478613,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20220627T105629_20220627T105917_T30SVF_00000000000000000001,0.5247095971275374,0.2803042467497093,0.49215143618983126,0.3907056946140411,0.38382142782211304,1.1385425325574952,-0.11555959963603274,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20220627T105629_20220627T105917_T30SVF_00000000000000000002,,,,,,,,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20220627T105629_20220627T105917_T30SVF_00000000000000000003,,,,,,,,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20220627T105629_20220627T105917_T30SVF_00000000000000000004,,,,,,,,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20220627T105629_20220627T105917_T30SVF_00000000000000000005,,,,,,,,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20220627T105629_20220627T105917_T30SVF_00000000000000000006,0.5383266166079711,0.3328962448485174,0.4973301377371043,0.45891639607888757,0.3884095549583435,1.1719350073855244,-0.11032238982549541,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20220627T105629_20220627T105917_T30SVF_00000000000000000007,,,,,,,,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20220627T105629_20220627T105917_T30SVF_00000000000000000008,,,,,,,,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20220627T105629_20220627T105917_T30SVF_00000000000000000009,,,,,,,,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20220627T105629_20220627T105917_T30SVF_0000000000000000000a,,,,,,,,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20220627T105629_20220627T105917_T30SVF_0000000000000000000b,,,,,,,,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20220627T105629_20220627T105917_T30SVF_0000000000000000000c,,,,,,,,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20220627T105629_20220627T105917_T30SVG_00000000000000000000,,,,,,,,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20220627T105629_20220627T105917_T30SVG_00000000000000000001,,,,,,,,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20220627T105629_20220627T105917_T30SVG_00000000000000000002,,,,,,,,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20220627T105629_20220627T105917_T30SVG_00000000000000000003,0.23329880116387744,0.02669691687856696,0.2604970028810827,0.13328197751862514,0.18866363167762756,0.7177324900445069,-0.10690789473684212,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20220627T105629_20220627T105917_T30SVG_00000000000000000004,0.4686218850146529,0.2200668976547224,0.4901960951409919,0.34191650551407526,0.3637833595275879,1.0598219254312744,-0.16414059980651405,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20220627T105629_20220627T105917_T30SVG_00000000000000000005,0.41726388892923816,0.2234887811660191,0.42020849556170653,0.34166667356334546,0.3147777318954468,1.0139994510019215,-0.1008379081190408,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20220627T105629_20220627T105917_T30SVG_00000000000000000006,,,,,,,,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20220627T105629_20220627T105917_T30SVG_00000000000000000007,,,,,,,,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20220627T105629_20220627T105917_T30SVG_00000000000000000008,,,,,,,,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20220627T105629_20220627T105917_T30SVG_00000000000000000009,0.38808700245207706,0.19927140192416135,0.40834224056217827,0.30453734832878904,0.2959689795970917,0.9225682006062276,-0.12891566265060242,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20220627T105629_20220627T105917_T30SVG_0000000000000000000a,0.32072947761718673,0.14233308292379648,0.3550913629874221,0.2463478030756832,0.25510627031326294,0.807109252483011,-0.12670339228761957,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20220627T105629_20220627T105917_T30SVG_0000000000000000000b,0.5909870293478683,0.3225345247131434,0.5725075369954186,0.4541644702526239,0.4417249262332916,1.2095087163232963,-0.10173010380622839,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20220627T105629_20220627T105917_T30SVG_0000000000000000000c,0.5932040029706678,0.2652759244005818,0.5617238907590854,0.4091283536505659,0.4404352903366089,1.1692391010018957,-0.12860112860112863,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20220627T105629_20220627T105917_T30SWG_00000000000000000000,,,,,,,,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20220627T105629_20220627T105917_T30SWG_00000000000000000001,,,,,,,,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20220627T105629_20220627T105917_T30SWG_00000000000000000002,0.23756731576457674,0.07603263429538078,0.22455090287873922,0.18037519137249283,0.19263699650764465,0.7223940331089685,-0.11709060332142106,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20220627T105629_20220627T105917_T30SWG_00000000000000000003,,,,,,,,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20220627T105629_20220627T105917_T30SWG_00000000000000000004,,,,,,,,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20220627T105629_20220627T105917_T30SWG_00000000000000000005,,,,,,,,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20220627T105629_20220627T105917_T30SWG_00000000000000000006,,,,,,,,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20220627T105629_20220627T105917_T30SWG_00000000000000000007,0.28719925409643493,0.13041726854393124,0.328595133657165,0.2091418850749158,0.22562630474567413,0.7891468682505399,-0.11976047904191621,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20220627T105629_20220627T105917_T30SWG_00000000000000000008,0.2506700095665782,0.0020215594942867322,0.272027356186348,0.08027605865404827,0.19718891382217407,0.6730564430244942,-0.13186813186813187,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20220627T105629_20220627T105917_T30SWG_00000000000000000009,,,,,,,,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20220627T105629_20220627T105917_T30SWG_0000000000000000000a,,,,,,,,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20220627T105629_20220627T105917_T30SWG_0000000000000000000b,,,,,,,,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20220627T105629_20220627T105917_T30SWG_0000000000000000000c,,,,,,,,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20220629T104631_20220629T105903_T30SWG_00000000000000000000,,,,,,,,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20220629T104631_20220629T105903_T30SWG_00000000000000000001,,,,,,,,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20220629T104631_20220629T105903_T30SWG_00000000000000000002,,,,,,,,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20220629T104631_20220629T105903_T30SWG_00000000000000000003,,,,,,,,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20220629T104631_20220629T105903_T30SWG_00000000000000000004,,,,,,,,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20220629T104631_20220629T105903_T30SWG_00000000000000000005,,,,,,,,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20220629T104631_20220629T105903_T30SWG_00000000000000000006,,,,,,,,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20220629T104631_20220629T105903_T30SWG_00000000000000000007,0.30431371492186365,0.10524532470689524,0.3116465774769299,0.2107506736723956,0.23326651751995087,0.7712,-0.12075848303393213,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20220629T104631_20220629T105903_T30SWG_00000000000000000008,0.2640976118957273,-0.016881251796375254,0.2604548849993603,0.08820269909457165,0.20378875732421875,0.6740931688455165,-0.13472654513116938,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20220629T104631_20220629T105903_T30SWG_00000000000000000009,,,,,,,,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20220629T104631_20220629T105903_T30SWG_0000000000000000000a,,,,,,,,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20220629T104631_20220629T105903_T30SWG_0000000000000000000b,,,,,,,,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20220629T104631_20220629T105903_T30SWG_0000000000000000000c,,,,,,,,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20220702T105631_20220702T105925_T30SVG_00000000000000000000,,,,,,,,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20220702T105631_20220702T105925_T30SVG_00000000000000000001,,,,,,,,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20220702T105631_20220702T105925_T30SVG_00000000000000000002,,,,,,,,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20220702T105631_20220702T105925_T30SVG_00000000000000000003,0.2246713009159609,0.048652441195815486,0.24057970513718602,0.15854602539318338,0.17731434106826782,0.7219127205199629,-0.11041666666666665,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20220702T105631_20220702T105925_T30SVG_00000000000000000004,0.45670432951866446,0.22888372598402254,0.4569016164058949,0.35327374568208486,0.34583374857902527,1.0427163198247535,-0.11546452953398641,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20220702T105631_20220702T105925_T30SVG_00000000000000000005,0.4030877976525416,0.22830347937505743,0.3912707453277247,0.3442806345552295,0.2985851764678955,0.9833112582781456,-0.08963282937365012,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20220702T105631_20220702T105925_T30SVG_00000000000000000006,,,,,,,,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20220702T105631_20220702T105925_T30SVG_00000000000000000007,,,,,,,,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20220702T105631_20220702T105925_T30SVG_00000000000000000008,,,,,,,,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20220702T105631_20220702T105925_T30SVG_00000000000000000009,0.3510250258488281,0.1920000083361538,0.3641281983547332,0.29233196139476597,0.26769328117370605,0.896524064171123,-0.10167091475502696,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20220702T105631_20220702T105925_T30SVG_0000000000000000000a,0.2977658030257233,0.14091804024401797,0.31278259304329536,0.24814382452723646,0.23140078783035278,0.7823732151649434,-0.11966483372610628,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20220702T105631_20220702T105925_T30SVG_0000000000000000000b,0.5170339779444577,0.28842105092817394,0.5036854956586392,0.4283662462388038,0.38844621181488037,1.1421715656868625,-0.09011264080100123,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20220702T105631_20220702T105925_T30SVG_0000000000000000000c,0.5100872551227299,0.2263946975990136,0.4828101662556922,0.3737233981950904,0.3744204044342041,1.1219771458942334,-0.10645526613816535,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20220702T105631_20220702T105925_T30SWG_00000000000000000000,,,,,,,,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20220702T105631_20220702T105925_T30SWG_00000000000000000001,,,,,,,,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20220702T105631_20220702T105925_T30SWG_00000000000000000002,0.22083252957787186,0.04933685878391877,0.20683344178875762,0.150836352622736,0.17601247131824493,0.6796725309179584,-0.11585606959272442,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20220702T105631_20220702T105925_T30SWG_00000000000000000003,,,,,,,,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20220702T105631_20220702T105925_T30SWG_00000000000000000004,,,,,,,,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20220702T105631_20220702T105925_T30SWG_00000000000000000005,,,,,,,,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20220702T105631_20220702T105925_T30SWG_00000000000000000006,,,,,,,,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20220702T105631_20220702T105925_T30SWG_00000000000000000007,0.2697257844342278,0.12131651569691311,0.28847848007634846,0.22261633595485825,0.2061164826154709,0.7696442283081649,-0.10486486486486486,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20220702T105631_20220702T105925_T30SWG_00000000000000000008,0.23037018081173843,0.004112535770295861,0.24216527637681393,0.11103023183118563,0.18004843592643738,0.6704972837442541,-0.1326407344769268,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20220702T105631_20220702T105925_T30SWG_00000000000000000009,,,,,,,,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20220702T105631_20220702T105925_T30SWG_0000000000000000000a,,,,,,,,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20220702T105631_20220702T105925_T30SWG_0000000000000000000b,,,,,,,,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20220702T105631_20220702T105925_T30SWG_0000000000000000000c,,,,,,,,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20220704T104629_20220704T105903_T30SWG_00000000000000000000,,,,,,,,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20220704T104629_20220704T105903_T30SWG_00000000000000000001,,,,,,,,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20220704T104629_20220704T105903_T30SWG_00000000000000000002,,,,,,,,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20220704T104629_20220704T105903_T30SWG_00000000000000000003,,,,,,,,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20220704T104629_20220704T105903_T30SWG_00000000000000000004,,,,,,,,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20220704T104629_20220704T105903_T30SWG_00000000000000000005,,,,,,,,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20220704T104629_20220704T105903_T30SWG_00000000000000000006,,,,,,,,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20220704T104629_20220704T105903_T30SWG_00000000000000000007,0.31430332366358843,0.10750910424405784,0.32279733122617216,0.21216510482794554,0.24358975887298584,0.7770772348570142,-0.12855007473841557,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20220704T104629_20220704T105903_T30SWG_00000000000000000008,0.2632705398699712,0.001699710173571216,0.26375982182514196,0.09541511123916518,0.20894676446914673,0.6737909798949465,-0.14581497797356832,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20220704T104629_20220704T105903_T30SWG_00000000000000000009,,,,,,,,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20220704T104629_20220704T105903_T30SWG_0000000000000000000a,,,,,,,,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20220704T104629_20220704T105903_T30SWG_0000000000000000000b,,,,,,,,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20220704T104629_20220704T105903_T30SWG_0000000000000000000c,,,,,,,,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20220707T105629_20220707T105917_T30SVF_00000000000000000000,0.4702511454150169,0.29390933157164556,0.4397163166371237,0.4160046349918222,0.3322747051715851,1.1416361416361416,-0.0679142770902505,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20220707T105629_20220707T105917_T30SVF_00000000000000000001,0.2971656031070027,0.03477575617647957,0.06304559606115999,0.09281261897471062,0.06734976917505264,0.6328241739996678,-0.06079394476205806,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20220707T105629_20220707T105917_T30SVF_00000000000000000002,,,,,,,,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20220707T105629_20220707T105917_T30SVF_00000000000000000003,,,,,,,,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20220707T105629_20220707T105917_T30SVF_00000000000000000004,,,,,,,,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20220707T105629_20220707T105917_T30SVF_00000000000000000005,,,,,,,,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20220707T105629_20220707T105917_T30SVF_00000000000000000006,0.15531652019013498,0.0660929258651509,0.01329242979884804,0.10780409994647097,0.015110418200492859,0.7929599563408146,-0.030514385353095058,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20220707T105629_20220707T105917_T30SVF_00000000000000000007,,,,,,,,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20220707T105629_20220707T105917_T30SVF_00000000000000000008,,,,,,,,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
20220707T105629_20220707T105917_T30SVF_00000000000000000009,,,,,,,,NSD,"{""type"":""Point"",""coordinates"":[-3.11788372038832,37.13373478750539]}"
20220707T105629_20220707T105917_T30SVF_0000000000000000000a,,,,,,,,NPH,"{""type"":""Point"",""coordinates"":[-3.1799588661533402,37.176885508399586]}"
20220707T105629_20220707T105917_T30SVF_0000000000000000000b,,,,,,,,NAH1,"{""type"":""Point"",""coordinates"":[-3.4733008289542777,37.0750663949452]}"
20220707T105629_20220707T105917_T30SVF_0000000000000000000c,,,,,,,,NAD,"{""type"":""Point"",""coordinates"":[-3.4602624174740013,37.10169614643638]}"
20220707T105629_20220707T105917_T30SVG_00000000000000000000,,,,,,,,APH,"{""type"":""Point"",""coordinates"":[-3.913967031460013,36.875111385506585]}"
20220707T105629_20220707T105917_T30SVG_00000000000000000001,,,,,,,,ASH1,"{""type"":""Point"",""coordinates"":[-3.9265595328349434,36.8801680061012]}"
20220707T105629_20220707T105917_T30SVG_00000000000000000002,,,,,,,,BAH,"{""type"":""Point"",""coordinates"":[-2.855915992599429,37.37717940951828]}"
20220707T105629_20220707T105917_T30SVG_00000000000000000003,0.2451670733239081,0.03210216629951444,0.26507296430656485,0.14187511113910395,0.19322502613067627,0.7220283786927193,-0.11917098445595851,NPD,"{""type"":""Point"",""coordinates"":[-3.1782108985403896,37.17621218414052]}"
20220707T105629_20220707T105917_T30SVG_00000000000000000004,0.5060769713411415,0.22521927241022094,0.514420142151407,0.33742775542369585,0.3814844787120819,1.058725299192875,-0.1523092040615788,NAH2,"{""type"":""Point"",""coordinates"":[-3.4704113314716447,37.076569112000215]}"
20220707T105629_20220707T105917_T30SVG_00000000000000000005,0.42578313096380277,0.23742969862221122,0.4246468072434498,0.35296310761854116,0.32151350378990173,1.0242045145499048,-0.11327788930312592,NSH,"{""type"":""Point"",""coordinates"":[-3.051246914245625,37.13410043379177]}"
20220707T105629_20220707T105917_T30SVG_00000000000000000006,,,,,,,,ASH2,"{""type"":""Point"",""coordinates"":[-3.9238706948997164,36.875374472468735]}"
20220707T105629_20220707T105917_T30SVG_00000000000000000007,,,,,,,,BPD,"{""type"":""Point"",""coordinates"":[-2.708395552448278,37.31068083550823]}"
20220707T105629_20220707T105917_T30SVG_00000000000000000008,,,,,,,,BSD,"{""type"":""Point"",""coordinates"":[-2.7068304079785186,37.28738203250398]}"
