ID,x,y,var,year,month,value,code_site,date,name,site,status,mountain,elevation
9,525750,4126750,prec,2022,05,41.20000076293945,BSD,2022-05-01,Baza Sylvestris Decline,BSD,Symptomatic,S. Baza,1596
10,489750,4109750,prec,2020,02,0,NSD,2020-02-01,Nevada Sylvestris Decline,NSD,Symptomatic,S. Nevada,1912
10,489750,4109750,prec,2020,03,40.20000076293945,NSD,2020-03-01,Nevada Sylvestris Decline,NSD,Symptomatic,S. Nevada,1912
10,489750,4109750,prec,2020,04,74,NSD,2020-04-01,Nevada Sylvestris Decline,NSD,Symptomatic,S. Nevada,1912
10,489750,4109750,prec,2020,05,52.400001525878906,NSD,2020-05-01,Nevada Sylvestris Decline,NSD,Symptomatic,S. Nevada,1912
10,489750,4109750,prec,2020,06,0.4000000059604645,NSD,2020-06-01,Nevada Sylvestris Decline,NSD,Symptomatic,S. Nevada,1912
10,489750,4109750,prec,2020,07,22,NSD,2020-07-01,Nevada Sylvestris Decline,NSD,Symptomatic,S. Nevada,1912
10,489750,4109750,prec,2020,08,0.5,NSD,2020-08-01,Nevada Sylvestris Decline,NSD,Symptomatic,S. Nevada,1912
10,489750,4109750,prec,2020,09,18,NSD,2020-09-01,Nevada Sylvestris Decline,NSD,Symptomatic,S. Nevada,1912
10,489750,4109750,prec,2020,10,19.200000762939453,NSD,2020-10-01,Nevada Sylvestris Decline,NSD,Symptomatic,S. Nevada,1912
10,489750,4109750,prec,2020,11,42,NSD,2020-11-01,Nevada Sylvestris Decline,NSD,Symptomatic,S. Nevada,1912
10,489750,4109750,prec,2020,12,9.100000381469728,NSD,2020-12-01,Nevada Sylvestris Decline,NSD,Symptomatic,S. Nevada,1912
10,489750,4109750,prec,2021,01,27.100000381469727,NSD,2021-01-01,Nevada Sylvestris Decline,NSD,Symptomatic,S. Nevada,1912
10,489750,4109750,prec,2021,02,10,NSD,2021-02-01,Nevada Sylvestris Decline,NSD,Symptomatic,S. Nevada,1912
10,489750,4109750,prec,2021,03,13.800000190734863,NSD,2021-03-01,Nevada Sylvestris Decline,NSD,Symptomatic,S. Nevada,1912
10,489750,4109750,prec,2021,04,44.20000076293945,NSD,2021-04-01,Nevada Sylvestris Decline,NSD,Symptomatic,S. Nevada,1912
10,489750,4109750,prec,2021,05,38,NSD,2021-05-01,Nevada Sylvestris Decline,NSD,Symptomatic,S. Nevada,1912
10,489750,4109750,prec,2021,06,22,NSD,2021-06-01,Nevada Sylvestris Decline,NSD,Symptomatic,S. Nevada,1912
10,489750,4109750,prec,2021,07,0.20000000298023224,NSD,2021-07-01,Nevada Sylvestris Decline,NSD,Symptomatic,S. Nevada,1912
10,489750,4109750,prec,2021,08,1.600000023841858,NSD,2021-08-01,Nevada Sylvestris Decline,NSD,Symptomatic,S. Nevada,1912
10,489750,4109750,prec,2021,09,7.400000095367432,NSD,2021-09-01,Nevada Sylvestris Decline,NSD,Symptomatic,S. Nevada,1912
10,489750,4109750,prec,2021,10,17.299999237060547,NSD,2021-10-01,Nevada Sylvestris Decline,NSD,Symptomatic,S. Nevada,1912
10,489750,4109750,prec,2021,11,22.799999237060547,NSD,2021-11-01,Nevada Sylvestris Decline,NSD,Symptomatic,S. Nevada,1912
10,489750,4109750,prec,2021,12,7,NSD,2021-12-01,Nevada Sylvestris Decline,NSD,Symptomatic,S. Nevada,1912
10,489750,4109750,prec,2022,01,4.199999809265137,NSD,2022-01-01,Nevada Sylvestris Decline,NSD,Symptomatic,S. Nevada,1912
10,489750,4109750,prec,2022,02,40.099998474121094,NSD,2022-02-01,Nevada Sylvestris Decline,NSD,Symptomatic,S. Nevada,1912
10,489750,4109750,prec,2022,03,129.89999389648438,NSD,2022-03-01,Nevada Sylvestris Decline,NSD,Symptomatic,S. Nevada,1912
10,489750,4109750,prec,2022,04,35.29999923706055,NSD,2022-04-01,Nevada Sylvestris Decline,NSD,Symptomatic,S. Nevada,1912
10,489750,4109750,prec,2022,05,34.20000076293945,NSD,2022-05-01,Nevada Sylvestris Decline,NSD,Symptomatic,S. Nevada,1912
